-40.55958238,-4.80708253
-40.55874905,-4.80708253
-40.55874905,-4.8062492
-40.55708238,-4.8062492
-40.55708238,-4.80541586
-40.55624905,-4.80541586
-40.55624905,-4.8037492
-40.55708238,-4.8037492
-40.55708238,-4.80291586
-40.55791571,-4.80291586
-40.55791571,-4.80041586
-40.55874905,-4.80041586
-40.55874905,-4.7987492
-40.55708238,-4.7987492
-40.55708238,-4.79791586
-40.55541571,-4.79791586
-40.55541571,-4.79708253
-40.55458238,-4.79708253
-40.55458238,-4.7987492
-40.55291571,-4.7987492
-40.55291571,-4.79458253
-40.55374905,-4.79458253
-40.55374905,-4.79208253
-40.55624905,-4.79208253
-40.55624905,-4.78958253
-40.55708238,-4.78958253
-40.55708238,-4.78791586
-40.55541571,-4.78791586
-40.55541571,-4.7887492
-40.55458238,-4.7887492
-40.55458238,-4.78958253
-40.55374905,-4.78958253
-40.55374905,-4.7887492
-40.55291571,-4.7887492
-40.55291571,-4.78791586
-40.55208238,-4.78791586
-40.55208238,-4.7862492
-40.55124905,-4.7862492
-40.55124905,-4.78541586
-40.55041571,-4.78541586
-40.55041571,-4.78458253
-40.54874905,-4.78458253
-40.54874905,-4.7837492
-40.54708238,-4.7837492
-40.54708238,-4.78291586
-40.54791571,-4.78291586
-40.54791571,-4.78041586
-40.54541571,-4.78041586
-40.54541571,-4.77958253
-40.54458238,-4.77958253
-40.54458238,-4.77791586
-40.54374904,-4.77791586
-40.54374904,-4.77958253
-40.54291571,-4.77958253
-40.54291571,-4.7812492
-40.54208238,-4.7812492
-40.54208238,-4.78208253
-40.54041571,-4.78208253
-40.54041571,-4.78291586
-40.53874904,-4.78291586
-40.53874904,-4.7837492
-40.53708238,-4.7837492
-40.53708238,-4.78458253
-40.53374904,-4.78458253
-40.53374904,-4.78541586
-40.53291571,-4.78541586
-40.53291571,-4.7862492
-40.53208238,-4.7862492
-40.53208238,-4.78791586
-40.53124904,-4.78791586
-40.53124904,-4.7887492
-40.53041571,-4.7887492
-40.53041571,-4.78958253
-40.52958238,-4.78958253
-40.52958238,-4.79458253
-40.52874904,-4.79458253
-40.52874904,-4.79541586
-40.52958238,-4.79541586
-40.52958238,-4.79791586
-40.52874904,-4.79791586
-40.52874904,-4.79958253
-40.52791571,-4.79958253
-40.52791571,-4.80208253
-40.52708238,-4.80208253
-40.52708238,-4.8037492
-40.52624904,-4.8037492
-40.52624904,-4.80458253
-40.52541571,-4.80458253
-40.52541571,-4.80541586
-40.52458238,-4.80541586
-40.52458238,-4.80791586
-40.52541571,-4.80791586
-40.52541571,-4.8112492
-40.52458238,-4.8112492
-40.52458238,-4.81208253
-40.52374904,-4.81208253
-40.52374904,-4.81291586
-40.52291571,-4.81291586
-40.52291571,-4.81458253
-40.52124904,-4.81458253
-40.52124904,-4.81541586
-40.52041571,-4.81541586
-40.52041571,-4.8162492
-40.51874904,-4.8162492
-40.51874904,-4.81708253
-40.51708238,-4.81708253
-40.51708238,-4.81791586
-40.51541571,-4.81791586
-40.51541571,-4.8187492
-40.51458238,-4.8187492
-40.51458238,-4.81958253
-40.51291571,-4.81958253
-40.51291571,-4.8187492
-40.51208238,-4.8187492
-40.51208238,-4.81791586
-40.50958238,-4.81791586
-40.50958238,-4.81708253
-40.50708238,-4.81708253
-40.50708238,-4.8162492
-40.50374904,-4.8162492
-40.50374904,-4.81541586
-40.50291571,-4.81541586
-40.50291571,-4.8162492
-40.50124904,-4.8162492
-40.50124904,-4.81541586
-40.49958238,-4.81541586
-40.49958238,-4.81458253
-40.49624904,-4.81458253
-40.49624904,-4.81541586
-40.49541571,-4.81541586
-40.49541571,-4.8187492
-40.49458238,-4.8187492
-40.49458238,-4.81958253
-40.49291571,-4.81958253
-40.49291571,-4.82041586
-40.48958238,-4.82041586
-40.48958238,-4.81958253
-40.48541571,-4.81958253
-40.48541571,-4.8187492
-40.48458238,-4.8187492
-40.48458238,-4.81791586
-40.48208238,-4.81791586
-40.48208238,-4.81708253
-40.47791571,-4.81708253
-40.47791571,-4.81791586
-40.47708238,-4.81791586
-40.47708238,-4.81708253
-40.47458238,-4.81708253
-40.47458238,-4.8162492
-40.47374904,-4.8162492
-40.47374904,-4.81291586
-40.47291571,-4.81291586
-40.47291571,-4.81208253
-40.47208238,-4.81208253
-40.47208238,-4.81291586
-40.47041571,-4.81291586
-40.47041571,-4.8137492
-40.46874904,-4.8137492
-40.46874904,-4.81291586
-40.46791571,-4.81291586
-40.46791571,-4.81208253
-40.46708238,-4.81208253
-40.46708238,-4.81291586
-40.46624904,-4.81291586
-40.46624904,-4.81458253
-40.46541571,-4.81458253
-40.46541571,-4.81708253
-40.46458238,-4.81708253
-40.46458238,-4.8187492
-40.46541571,-4.8187492
-40.46541571,-4.82208253
-40.46458238,-4.82208253
-40.46458238,-4.8237492
-40.46541571,-4.8237492
-40.46541571,-4.82541586
-40.46624904,-4.82541586
-40.46624904,-4.82791586
-40.46541571,-4.82791586
-40.46541571,-4.8287492
-40.46458238,-4.8287492
-40.46458238,-4.82958253
-40.46374904,-4.82958253
-40.46374904,-4.83041586
-40.46124904,-4.83041586
-40.46124904,-4.82958253
-40.46041571,-4.82958253
-40.46041571,-4.8287492
-40.45958238,-4.8287492
-40.45958238,-4.82791586
-40.45874904,-4.82791586
-40.45874904,-4.8287492
-40.45624904,-4.8287492
-40.45624904,-4.82791586
-40.45458238,-4.82791586
-40.45458238,-4.82708253
