date,agg_mean__avg_pr
1991-03-01,6.899347702885593
1991-04-01,2.856003705567673
1991-05-01,1.9544577519093833
1991-06-01,0.21962794950676426
1991-07-01,0.014999073076946182
1991-08-01,0.001254638570705
1991-09-01,0.0
1991-10-01,0.0050969691934890735
1991-11-01,0.0258415248220378
1991-12-01,0.0
1992-01-01,3.366420080164208
1992-02-01,3.4793028950720055
1992-03-01,2.8876117228293197
1992-04-01,1.9012022264120811
1992-05-01,0.009241362953221956
1992-06-01,0.30512890292100897
1992-07-01,0.07072489373667354
1992-08-01,0.0008625640173596871
1992-09-01,0.0007292586692222834
1992-10-01,0.0012546385707050034
1992-11-01,0.0
1992-12-01,0.025910705962173153
1993-01-01,0.5041962255985232
1993-02-01,1.3706249314158094
1993-03-01,2.367612420427015
1993-04-01,2.0525743670598016
1993-05-01,1.5351509942453208
1993-06-01,0.15174203547037562
1993-07-01,0.5580299294276998
1993-08-01,0.0
1993-09-01,0.031761304013957666
1993-10-01,0.010607762989875974
1993-11-01,0.0
1993-12-01,0.6254509114040574
1994-01-01,3.0435272492815098
1994-02-01,3.047245505687436
1994-03-01,5.717570350927722
1994-04-01,3.6856358668304003
1994-05-01,1.2591836442383473
1994-06-01,1.5023216211087655
1994-07-01,0.260221138068928
1994-08-01,0.012460637846311028
1994-09-01,0.0
1994-10-01,0.019441634658199935
1994-11-01,0.014347388378596433
1994-12-01,1.0258032524371596
1995-01-01,0.9198386732519392
1995-02-01,4.820899169756255
1995-03-01,4.012373172621192
1995-04-01,9.120507803626277
1995-05-01,4.155765628013942
1995-06-01,0.5411660849168188
1995-07-01,0.49474296690459435
1995-08-01,0.0003920745533453129
1995-09-01,0.0
1995-10-01,0.3726108571159128
1995-11-01,0.9218414878222488
1995-12-01,0.1507603789481131
1996-01-01,4.059927020876411
1996-02-01,1.5570025774979097
1996-03-01,6.984777208087322
1996-04-01,10.53672275969316
1996-05-01,1.1320375884628116
1996-06-01,0.14524075357146385
1996-07-01,0.04233605629913522
1996-08-01,0.16371923404501046
1996-09-01,0.00389273645496168
1996-10-01,0.014525801537254352
1996-11-01,1.0489400115618597
1996-12-01,0.03704512273340812
1997-01-01,4.049201718477817
1997-02-01,0.858179076341718
1997-03-01,8.53111406389967
1997-04-01,3.8615017367500553
1997-05-01,2.1734456274105
1997-06-01,0.007607578876503879
1997-07-01,0.07524567955132788
1997-08-01,0.011541498431636335
1997-09-01,0.0007388450349809799
1997-10-01,0.0055733025387130165
1997-11-01,0.05710857478981627
1997-12-01,0.6205966610130494
1998-01-01,3.918657530215567
1998-02-01,0.8546115528918611
1998-03-01,3.348137714615649
1998-04-01,1.1473049854336814
1998-05-01,0.1244299818387332
1998-06-01,0.03738275443426772
1998-07-01,0.009549023587759777
1998-08-01,0.04201218031635249
1998-09-01,0.0
1998-10-01,0.0
1998-11-01,0.0
1998-12-01,0.18506885343788443
1999-01-01,4.2409565434634615
1999-02-01,3.5061609105356966
1999-03-01,5.29499729034998
1999-04-01,3.575827420676617
1999-05-01,3.5194248437536975
1999-06-01,0.13174298220208053
1999-07-01,0.0004122323836542097
1999-08-01,0.0
1999-09-01,0.0021298673155467603
1999-10-01,0.07425156686737723
1999-11-01,2.3006194668341298
1999-12-01,2.929531001361535
2000-01-01,2.9188966784020747
2000-02-01,6.587460788228429
2000-03-01,5.6915427944289485
2000-04-01,5.105477274465917
2000-05-01,0.6256882254044502
2000-06-01,0.27513423738385245
2000-07-01,0.24582737717674158
2000-08-01,0.26174914841812175
2000-09-01,0.39832144517758217
2000-10-01,0.004497980021218697
2000-11-01,0.33314380774846625
2000-12-01,1.2270040361476786
2001-01-01,1.045781207016792
2001-02-01,4.7740662548981945
2001-03-01,3.7767225810199023
2001-04-01,5.058959290050874
2001-05-01,0.3312444014153562
2001-06-01,0.6208816796308404
2001-07-01,0.06584397849638325
2001-08-01,0.0071386152809950545
2001-09-01,0.00948758974584612
2001-10-01,0.002906287758229229
2001-11-01,0.024600531922917723
2001-12-01,0.08018720937792445
2002-01-01,7.83984520013409
2002-02-01,0.7691570160002495
2002-03-01,4.457411775217388
2002-04-01,3.818643123283141
2002-05-01,0.9815343632890883
2002-06-01,0.607212734784238
2002-07-01,0.03263473131432403
2002-08-01,0.0
2002-09-01,0.00012155446001972333
2002-10-01,0.007533711570916048
2002-11-01,0.0
2002-12-01,0.15616515916820775
2003-01-01,1.9377260839482626
2003-02-01,6.164654403645431
2003-03-01,7.274264677310772
2003-04-01,2.607064061657553
2003-05-01,0.618790961344949
2003-06-01,1.2152431014912368
2003-07-01,0.034587961367282316
2003-08-01,0.00725814582273649
2003-09-01,0.0
2003-10-01,0.0
2003-11-01,6.860091045577001e-05
2003-12-01,0.16950554620711208
2004-01-01,16.320318011121284
2004-02-01,5.199576585482389
2004-03-01,2.478871258846069
2004-04-01,1.4059051621869496
2004-05-01,0.8231694216631417
2004-06-01,0.8249303983026379
2004-07-01,0.21975058694689742
2004-08-01,0.02345501916153356
2004-09-01,0.00539112474148377
2004-10-01,0.0
2004-11-01,0.06026881933371212
2004-12-01,0.5902924418084271
2005-01-01,4.834380428854708
2005-02-01,1.4295823233086027
2005-03-01,6.980057059969623
2005-04-01,2.2993386861134186
2005-05-01,1.5679657233346467
2005-06-01,0.40042099905653344
2005-07-01,0.0014931680736308451
2005-08-01,0.06023944246789224
2005-09-01,0.0
2005-10-01,0.0
2005-11-01,0.01473275054682748
2005-12-01,1.1570670534728362
2006-01-01,3.019799170173642
2006-02-01,3.9167226713215966
2006-03-01,4.122690535915231
2006-04-01,4.349947147116726
2006-05-01,1.9906407057166586
2006-06-01,1.4064211620944873
2006-07-01,0.4207142694762347
2006-08-01,0.15319326434475133
2006-09-01,0.22333715908408044
2006-10-01,0.19346337013228027
2006-11-01,0.010042150545123453
2006-12-01,0.24736373064847914
2007-01-01,0.8662719653769181
2007-02-01,10.737676523761223
2007-03-01,2.9758217109690754
2007-04-01,2.6817593454111393
2007-05-01,0.5455866282117962
2007-06-01,0.35986739030963183
2007-07-01,0.07493977476258717
2007-08-01,0.0808459569608178
2007-09-01,0.044194485375432496
2007-10-01,0.35660292136039995
2007-11-01,0.12535077853609658
2007-12-01,1.7644079192178923
2008-01-01,2.4659287616299403
2008-02-01,4.036951961384372
2008-03-01,12.463066789387868
2008-04-01,6.392678113119682
2008-05-01,1.5419893584312543
2008-06-01,0.04116425725147368
2008-07-01,0.15594734697975496
2008-08-01,0.3964406134936431
2008-09-01,0.0185226922765204
2008-10-01,0.019718292493697206
2008-11-01,0.010981583392940782
2008-12-01,0.14725454440116525
2009-01-01,2.816733663497922
2009-02-01,5.626774997819282
2009-03-01,4.098088970482374
2009-04-01,11.261639550613975
2009-05-01,5.395745475465025
2009-06-01,0.7686548769839916
2009-07-01,0.6217278501002557
2009-08-01,0.09828308057969672
2009-09-01,0.09935752744125961
2009-10-01,0.12481446493718845
2009-11-01,0.06600806142615386
2009-12-01,0.4363183650037009
2010-01-01,2.3637715556220855
2010-02-01,0.4899228187738343
2010-03-01,1.9769592869828998
2010-04-01,3.5862744828985957
2010-05-01,0.5930598711707309
2010-06-01,0.20879183882467034
2010-07-01,0.09473389940818493
2010-08-01,0.03981623596161217
2010-09-01,0.10166009286271224
2010-10-01,0.862450518863639
2010-11-01,0.020527719275186866
2010-12-01,3.736818361639849
2011-01-01,4.9245895822942884
2011-02-01,5.016072593299522
2011-03-01,4.115168347967182
2011-04-01,4.988796357443604
2011-05-01,5.071984565368176
2011-06-01,0.6150062934583439
2011-07-01,3.442769633886326
2011-08-01,0.9269846912571582
2011-09-01,0.013787411387330714
2011-10-01,0.722908644054672
2011-11-01,0.08256536553559886
2011-12-01,0.0016015364697836549
2012-01-01,1.2335701692412404
2012-02-01,3.730508299960089
2012-03-01,1.7476591351246409
2012-04-01,0.9229147471010994
2012-05-01,0.1115801818809343
2012-06-01,0.02094866671936286
2012-07-01,0.01084943922417203
2012-08-01,0.0
2012-09-01,0.0
2012-10-01,0.0012378037324604259
2012-11-01,0.022951126933003774
2012-12-01,0.014837533531260222
2013-01-01,0.7807867236736328
2013-02-01,1.8460470336037584
2013-03-01,1.8424036979372116
2013-04-01,2.3565222207021126
2013-05-01,1.19446576297844
2013-06-01,0.976743618268084
2013-07-01,0.3745264774296472
2013-08-01,0.05672487997453684
2013-09-01,0.0012638852793695435
2013-10-01,0.07454743477260181
2013-11-01,0.7116348450188392
2013-12-01,1.4967591889875067
2014-01-01,1.2711557323577314
2014-02-01,1.9757263288120868
2014-03-01,4.3985126976044615
2014-04-01,2.8575978370261668
2014-05-01,1.2789451684558615
2014-06-01,0.04545463894495568
2014-07-01,0.0013387938319711227
2014-08-01,0.0027397596958895804
2014-09-01,0.013303713717643667
2014-10-01,0.23099015254175212
2014-11-01,0.7940050927268192
2014-12-01,0.3405693910109157
2015-01-01,0.7496053189926049
2015-02-01,3.642634314565826
2015-03-01,4.035579628413686
2015-04-01,2.686142367262742
2015-05-01,1.2793579668813122
2015-06-01,1.5959942373646703
2015-07-01,0.9368644809577014
2015-08-01,0.5431889568480938
2015-09-01,0.016864481029542744
2015-10-01,0.32555885026673675
2015-11-01,0.0
2015-12-01,0.19177461434984183
2016-01-01,7.293617538127441
2016-02-01,1.233474806224883
2016-03-01,3.163455588436761
2016-04-01,1.8357325013811328
2016-05-01,0.6050066258621177
2016-06-01,0.20810624612067397
2016-07-01,0.04895111205680264
2016-08-01,0.026249261950489735
2016-09-01,0.0
2016-10-01,0.0025006533047830033
2016-11-01,0.1719008458060781
2016-12-01,0.8868211577529599
2017-01-01,1.1645459705235386
2017-02-01,5.327611705821709
2017-03-01,3.034994017963895
2017-04-01,2.255200293825932
2017-05-01,0.660920443106345
2017-06-01,0.06111092794434629
2017-07-01,0.06510516378560993
2017-08-01,0.0008278296554608838
2017-09-01,0.1236682602496429
2017-10-01,0.00013797160924347742
2017-11-01,0.07769535478968405
2017-12-01,0.18864292392112705
2018-01-01,1.6049937898229578
2018-02-01,7.0946939074984865
2018-03-01,3.865380017466797
2018-04-01,5.663851782326043
2018-05-01,0.49171263855746355
2018-06-01,0.32350995015896994
2018-07-01,0.33440518259939345
2018-08-01,0.2769268175280303
2018-09-01,0.0038281445745668137
2018-10-01,0.5416294061753707
2018-11-01,0.23886292246627314
2018-12-01,3.9890107494205194
2019-01-01,1.9396651113165584
2019-02-01,4.988473054997651
2019-03-01,5.9994359348192985
2019-04-01,5.124214624857373
2019-05-01,2.0071169794487136
2019-06-01,0.4053064764038841
2019-07-01,0.6040687325733535
2019-08-01,0.2419309308025797
2019-09-01,0.26076114013718377
2019-10-01,0.09860287989486907
2019-11-01,0.14017042937729132
2019-12-01,0.38840700251087695
2020-01-01,5.078987868410556
2020-02-01,4.2710123191332094
2020-03-01,10.389594151175856
2020-04-01,3.5968251497477968
2020-05-01,1.9400002234039027
2020-06-01,0.37582536885168044
2020-07-01,0.17764921818560253
2020-08-01,0.06593330429873345
2020-09-01,0.0023925903591042502
2020-10-01,0.10989306486791137
2020-11-01,2.3551790461360946
2020-12-01,0.1183222184606892
2021-01-01,0.9940626162626459
2021-02-01,6.255276151067234
2021-03-01,4.035860093733119
2021-04-01,2.907638193137088
2021-05-01,1.2289796458204978
2021-06-01,0.215425218392667
2021-07-01,0.28745656009962817
2021-08-01,0.00031422559405877744
2021-09-01,0.031353760755274816
2021-10-01,0.7627266554580949
2021-11-01,1.0489426389150538
2021-12-01,1.3816407999744336
2022-01-01,5.280951970429439
2022-02-01,1.124039827273946
2022-03-01,6.2884343579795035
2022-04-01,4.225103296762464
2022-05-01,1.6199660916151615
2022-06-01,1.9035504908590817
2022-07-01,0.2990475292765885
2022-08-01,0.229137407200744
2022-09-01,0.0043434654526316565
2022-10-01,0.15432827107166708
2022-11-01,3.509393311479384
2022-12-01,1.1774414226591996
2023-01-01,2.216030510939714
2023-02-01,2.3008705302523644
2023-03-01,8.429615638262684
2023-04-01,6.0583116524741305
2023-05-01,0.39379252990460906
2023-06-01,0.21260143710957427
2023-07-01,0.037287802950384676
2023-08-01,0.0048397859101373675
2023-09-01,0.00099925429388948
2023-10-01,0.018870926430094893
2023-11-01,0.19540376402341056
2023-12-01,1.2222477061252757
2024-01-01,1.690585636746343
2024-02-01,6.459385627667125
2024-03-01,6.187709882604805
2024-04-01,5.434614752896963
2024-05-01,1.2784233168835326
2024-06-01,0.3239959872636523
2024-07-01,0.19153348771841572
2024-08-01,0.0001720290095572613
2024-09-01,6.0764206459143336e-05
2024-10-01,0.06875579148772136
2024-11-01,0.20025937147616238
2024-12-01,0.07857633672654436
2025-01-01,6.992454651984409
2025-02-01,2.154269241229429
2025-03-01,5.767280417470086
2025-04-01,2.36676849356583
2025-05-01,1.3357679289185744
2025-06-01,0.32561774818366745
2025-07-01,0.17622373908276934
2025-08-01,0.09876256640302913
2025-09-01,0.07889394408103435
2025-10-01,0.0
2025-11-01,0.12428305775230944
2025-12-01,0.6927878514362081
2026-01-01,2.7401515254226236
2026-02-01,5.962969021757841
2026-03-01,5.241654302937763
2026-04-01,4.343599924389215
2026-05-01,1.5188978317291497
2026-06-01,0.30356786433145116
2026-07-01,0.07357385302069891
